@context,@type,name,image,description,url,sku,category,color,weight,offers,gtin13,brand.@type,brand.name,brand.image,brand.url,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.reviewCount,potentialAction.@type,potentialAction.name
https://schema.org,Product,Journey PerfectFIT Elite Child Carrier,https://www.rei.com/media/product/126513,"Kids aren't great minimalists. Carry your child comfortably and securely and stash a ton of their gear in the Kelty Journey PerfectFIT Elite child carrier, which boasts 9 pockets and 26L of storage.",https://www.rei.com/product/126513/kelty-journey-perfectfit-elite-child-carrier,126513,Baby Carriers,['Insignia Blue'],50 pounds,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1265130001', 'url': 'https://www.rei.com/product/126513/kelty-journey-perfectfit-elite-child-carrier', 'priceValidUntil': '2021-04-28', 'sku': '1265130001', 'price': '299.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0727880852030'],Brand,Kelty,https://satchel.rei.com/media/img/brand-logos/607.gif,https://www.rei.com/b/kelty,AggregateRating,4.7,3,,
https://schema.org,Product,Hydraulics LT Reservoir - 2.5 Liters,https://www.rei.com/media/product/101368,The 2.5-liter Osprey Hydraulics LT reservoir is made for light and fast activities where weight and balance (and hydration) are critical. ,https://www.rei.com/product/101368/osprey-hydraulics-lt-reservoir-25-liters,101368,Reservoirs,['Red'],5.9 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1013680001', 'url': 'https://www.rei.com/product/101368/osprey-hydraulics-lt-reservoir-25-liters', 'priceValidUntil': '2021-04-28', 'sku': '1013680001', 'price': '34.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0845136036543'],Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,3.8,177,,
https://schema.org,Product,Ariel 65 Pack - Women's,https://www.rei.com/media/product/177499,"Built to comfortably haul heavy loads for the week or a weekend, the women's Osprey Ariel 65 pack features a highly customizable fit for a variety of body shapes and sizes.",https://www.rei.com/product/177499/osprey-ariel-65-pack-womens,177499,Backpacking Packs,"['Claret Red', 'Black', 'Ceramic Blue']",4 lbs. 14.2 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990001', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990001', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990002', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990002', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990003', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990003', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990004', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990004', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990005', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990005', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774990006', 'url': 'https://www.rei.com/product/177499/osprey-ariel-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774990006', 'price': '280.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0843820108941', '0843820108965', '0843820109207', '0843820109009', '0843820108989', '0843820109184']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,5.0,2,,
https://schema.org,Product,Hydraulics Reservoir - 2 Liters,https://www.rei.com/media/product/101365,The 2-liter Osprey Hydraulics reservoir is ideal for large-volume packs and long-duration activities. ,https://www.rei.com/product/101365/osprey-hydraulics-reservoir-2-liters,101365,Reservoirs,['Blue'],7.4 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1013650001', 'url': 'https://www.rei.com/product/101365/osprey-hydraulics-reservoir-2-liters', 'priceValidUntil': '2021-04-28', 'sku': '1013650001', 'price': '40.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0845136036567'],Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.3,153,,
https://schema.org,Product,Arete 18 Hydration Pack - 1.5 Liters,https://www.rei.com/media/product/170769,"Designed for trail-to-town versatility, the CamelBak Arete 18 hydration pack carries food, layers and 1.5L of water in its Crux™ reservoir—perfect for a quick hike in the hills or trek across town.",https://www.rei.com/product/170769/camelbak-arete-18-hydration-pack-15-liters,170769,Daypacks,"['Marble Print', 'Midnight Teal/biscay Blue', 'Charcoal/koi', 'Grey Palms/lagoon']",10 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1707690001', 'url': 'https://www.rei.com/product/170769/camelbak-arete-18-hydration-pack-15-liters', 'priceValidUntil': '2021-04-28', 'sku': '1707690001', 'price': '65.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1707690002', 'url': 'https://www.rei.com/product/170769/camelbak-arete-18-hydration-pack-15-liters', 'priceValidUntil': '2021-04-28', 'sku': '1707690002', 'price': '65.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1707690003', 'url': 'https://www.rei.com/product/170769/camelbak-arete-18-hydration-pack-15-liters', 'priceValidUntil': '2021-04-28', 'sku': '1707690003', 'price': '65.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1707690004', 'url': 'https://www.rei.com/product/170769/camelbak-arete-18-hydration-pack-15-liters', 'priceValidUntil': '2021-04-28', 'sku': '1707690004', 'price': '65.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0886798030968', '0886798022802', '0886798028736', '0886798022789']",Brand,CamelBak,https://satchel.rei.com/media/img/brand-logos/209.gif,https://www.rei.com/b/camelbak,AggregateRating,3.9,30,,
https://schema.org,Product,Mira 22 Hydration Pack - 2.5 Liters - Women's,https://www.rei.com/media/product/144763,Spend a day among the trees or above the treeline with all of your essentials on hand. The women's Osprey Mira 22 hydration pack helps you stay hydrated and fueled up for miles of adventure.,https://www.rei.com/product/144763/osprey-mira-22-hydration-pack-25-liters-womens,144763,Daypacks,['Bahia Blue'],2 lbs. 12.3 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447630001', 'url': 'https://www.rei.com/product/144763/osprey-mira-22-hydration-pack-25-liters-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447630001', 'price': '160.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1447630002', 'url': 'https://www.rei.com/product/144763/osprey-mira-22-hydration-pack-25-liters-womens', 'priceValidUntil': '2021-04-28', 'sku': '1447630002', 'price': '160.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0845136081482', '0845136081468']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.6,12,,
https://schema.org,Product,Ariel 55 Pack - Women's,https://www.rei.com/media/product/177498,"When you're hauling weight for days in the wild, the fine-tuned, customizable fit and durable, lightweight design of the women's Osprey Ariel 55 pack helps you to carry the load in comfort.",https://www.rei.com/product/177498/osprey-ariel-55-pack-womens,177498,Backpacking Packs,"['Claret Red', 'Black', 'Ceramic Blue']",4 lbs. 13.1 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980001', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980001', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980002', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980002', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980003', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980003', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980004', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980004', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980005', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980005', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774980006', 'url': 'https://www.rei.com/product/177498/osprey-ariel-55-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1774980006', 'price': '260.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0843820109047', '0843820109245', '0843820109023', '0843820109221', '0843820109061', '0843820109085']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,,,,,
https://schema.org,Product,Deva 70 Pack - Women's,https://www.rei.com/media/product/123206,"Extended trail trips, winter weekends and new adventures are all possible with the Gregory Deva 70 women's pack. Its customizable suspension system makes long trail miles fly by in comfort.",https://www.rei.com/product/123206/gregory-deva-70-pack-womens,123206,Backpacking Packs,"['Antigua Green', 'Nocturne Blue']",4 lbs. 9.9 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060001', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060001', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060002', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060002', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060003', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060003', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}, 'availableAtOrFrom': {'name': 'Clackamas', 'branchCode': '102', '@type': 'Place'}, 'availableDeliveryMethod': 'http://schema.org/OnSitePickup', 'deliveryLeadtime': 0}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060004', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060004', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060005', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060005', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060006', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1232060006', 'price': '329.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0190207012880', '0190207012842', '0190207012873', '0190207012835', '0190207012866', '0190207012859']",Brand,Gregory,https://satchel.rei.com/media/img/brand-logos/497.gif,https://www.rei.com/b/gregory,AggregateRating,4.7,42,BuyAction,Deva 70 Pack - Women's
https://schema.org,Product,Paragon 68 Pack - Men's,https://www.rei.com/media/product/165336,"With enough space for self-supported trips to the Grand Canyon and adjustable suspension for serious carrying comfort, the men's Gregory Paragon 68 pack is a go-to for big adventures.",https://www.rei.com/product/165336/gregory-paragon-68-pack-mens,165336,Backpacking Packs,"['Graphite Blue', 'Smoke Grey']",3 lbs. 11 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1653360001', 'url': 'https://www.rei.com/product/165336/gregory-paragon-68-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1653360001', 'price': '249.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1653360002', 'url': 'https://www.rei.com/product/165336/gregory-paragon-68-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1653360002', 'price': '249.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1653360003', 'url': 'https://www.rei.com/product/165336/gregory-paragon-68-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1653360003', 'price': '249.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1653360004', 'url': 'https://www.rei.com/product/165336/gregory-paragon-68-pack-mens', 'priceValidUntil': '2021-04-28', 'sku': '1653360004', 'price': '249.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0190207046380', '0190207046427', '0190207046410', '0190207046397']",Brand,Gregory,https://satchel.rei.com/media/img/brand-logos/497.gif,https://www.rei.com/b/gregory,AggregateRating,4.9,13,,
https://schema.org,Product,Traverse 65 Pack - Women's,https://www.rei.com/media/product/126936,"Great for overnighters and weekend trips, the women's REI Co-op Traverse 65 pack offers advanced load handling and all-day comfort.",https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens,126936,Backpacking Packs,"['Thunder Blue', 'Light Spirulina']",4 lbs. 9 oz.,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360001', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360001', 'price': '249.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360002', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360002', 'price': '249.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360003', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360003', 'price': '249.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360004', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360004', 'price': '123.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360005', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360005', 'price': '123.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360006', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360006', 'price': '123.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360007', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360007', 'price': '173.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360008', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360008', 'price': '173.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1269360009', 'url': 'https://www.rei.com/product/126936/rei-co-op-traverse-65-pack-womens', 'priceValidUntil': '2021-04-28', 'sku': '1269360009', 'price': '173.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0412693600021', '0412693600076', '0412693600045', '0412693600083', '0412693600052', '0412693600090', '0412693600014', '0412693600069', '0412693600038']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.5,41,,
https://schema.org,Product,UltraLight Pack Raincover - Large,https://www.rei.com/media/product/878468,"Protect your gear and stay visible in inclement, low-light conditions with the large Osprey UltraLight pack raincover, built to cover packs from 50 to 75 liters.",https://www.rei.com/product/878468/osprey-ultralight-pack-raincover-large,878468,Pack Rain Covers,['Shadow Grey'],3 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/8784680001', 'url': 'https://www.rei.com/product/878468/osprey-ultralight-pack-raincover-large', 'priceValidUntil': '2021-04-28', 'sku': '8784680001', 'price': '37.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0845136008052'],Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.4,53,,
https://schema.org,Product,Crux 3L Reservoir - 3 Liters,https://www.rei.com/media/product/108365,The CamelBak Crux 3-liter reservoir delivers high-flow hydration and features an ergonomic handle for easier refilling and an on/off lever at the bite valve that makes it easy to prevent leaks.,https://www.rei.com/product/108365/camelbak-crux-3l-reservoir-3-liters,108365,Reservoirs,['Blue'],8 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1083650001', 'url': 'https://www.rei.com/product/108365/camelbak-crux-3l-reservoir-3-liters', 'priceValidUntil': '2021-04-28', 'sku': '1083650001', 'price': '35.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]",['0886798002415'],Brand,CamelBak,https://satchel.rei.com/media/img/brand-logos/209.gif,https://www.rei.com/b/camelbak,AggregateRating,3.3,113,,
https://schema.org,Product,Flash 18 Pack,https://www.rei.com/media/product/185562,"So light it's barely there, the REI Co-op Flash 18 pack is nevertheless hydration compatible and big enough to hold the 10 essentials (and then some) for a day hike or ramble away from base camp.",https://www.rei.com/product/185562/rei-co-op-flash-18-pack,185562,Daypacks,"['Deep Marine', 'Black', 'Cinnamon Stick', 'Castlerock']",9 ounces,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620001', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620001', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620002', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620002', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620003', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620003', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620004', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620004', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620005', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620005', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620006', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620006', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620007', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2021-04-28', 'sku': '1855620007', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'seller': {'name': 'REI', '@type': 'Organization'}}]","['0418556200063', '0418556200018', '0418556200070', '0418556200025', '0418556200049', '0418556200032', '0418556200056']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.6,281,,
